,poi_type,sder_postal_code,sder_city,sder_state,place_name,year,no_thefts
37759,restaurant,92109.0,San Diego,California,Pho Sao Bien Vietnamese Restaurant,2013,5.0
37701,restaurant,92109.0,San Diego,California,Mizu,2013,2.0
38839,restaurant,95110.0,San Jose,California,Poor House Bistro,2013,1.0
0,accounting,33710.0,Saint Petersburg,Florida,Pinellas County Tax Collector,2013,1.0
32039,point_of_interest,92648.0,Huntington Beach,California,SeaCliff Country Club,2013,3.0
9919,dentist,55449.0,Blaine,Minnesota,Imagine Smiles,2013,1.0
24093,lodging,14201.0,Buffalo,New York,Holiday Inn Buffalo-Downtown,2013,1.0
24097,lodging,14201.0,Buffalo,New York,Lenox Hotel & Suites,2013,1.0
9892,dentist,53715.0,Madison,Wisconsin,First Choice Dental - Park Street,2013,1.0
9874,dentist,2130.0,Boston,Massachusetts,Pondside Dental Associates,2013,1.0
9863,dentist,2093.0,Wrentham,Massachusetts,Advanced Dental Practices,2013,1.0
9861,dentist,60647.0,Chicago,Illinois,Big Smile Dental,2013,1.0
9856,dentist,44118.0,Cleveland Heights,Ohio,American Dental Centers,2013,1.0
24137,lodging,5343.0,Jamaica,Vermont,Jamaica House Bed & Breakfast,2013,1.0
24138,lodging,5343.0,Jamaica,Vermont,Asta's Swiss Inn,2013,1.0
24139,lodging,5343.0,Jamaica,Vermont,Three Mountain Inn,2013,1.0
9848,dentist,7093.0,West New York,New Jersey,Boulevard East Dental: Dominguez Marlen DDS,2013,1.0
9847,dentist,11801.0,Hicksville,New York,Monika Bhatia DDS,2013,1.0
9843,dentist,11590.0,Westbury,New York,Pistocchi Roger H DDS,2013,1.0
9828,dentist,84604.0,Provo,Utah,Advanced Dental Care,2013,1.0
9822,dentist,80303.0,Boulder,Colorado,"Jana A. Ikeda, D.D.S.",2013,2.0
9809,dentist,95926.0,Chico,California,Nelsen Family Dentistry: Farris Tommy E DDS,2013,1.0
24164,lodging,48708.0,Bay City,Michigan,DoubleTree by Hilton Hotel Bay City - Riverfront,2013,1.0
9808,dentist,80123.0,Denver,Colorado,Bauer Francis DDS,2013,1.0
9922,dentist,97267.0,Milwaukie,Oregon,Oak Grove Dental Center,2013,1.0
9804,dentist,21224.0,Baltimore,Maryland,Canton Dental Associates,2013,1.0
9927,dentist,97086.0,Happy Valley,Oregon,Gentle Dental,2013,1.0
9938,dentist,97225.0,Portland,Oregon,Go H Alexander DMD,2013,1.0
10030,department_store,92122.0,San Diego,California,Nordstrom University Towne Centre,2013,2.0
10025,department_store,92122.0,San Diego,California,Sears,2013,1.0
23993,lodging,1060.0,Northampton,Massachusetts,Autumn Inn,2013,1.0
10020,department_store,92122.0,San Diego,California,Macy's,2013,2.0
10008,department_store,91910.0,Chula Vista,California,Marshalls,2013,1.0
24014,lodging,2215.0,Boston,Massachusetts,Hotel Commonwealth,2013,1.0
24020,lodging,2116.0,Boston,Massachusetts,The Lenox Hotel,2013,1.0
10005,department_store,85737.0,Oro Valley,Arizona,Target,2013,1.0
9993,department_store,78704.0,Austin,Texas,Target,2013,1.0
9978,department_store,33710.0,Saint Petersburg,Florida,Marshalls,2013,1.0
24031,lodging,2215.0,Boston,Massachusetts,"Hyatt Regency Cambridge, Overlooking Boston",2013,1.0
9975,department_store,96734.0,Kailua,Hawaii,Macy's,2013,1.0
24048,lodging,2139.0,Cambridge,Massachusetts,Le Meridien Cambridge-MIT,2013,4.0
9954,dentist,97203.0,Portland,Oregon,St. John's Family Dental,2013,1.0
24063,lodging,52001.0,Dubuque,Iowa,Hotel Julien Dubuque,2013,1.0
9948,dentist,97220.0,Portland,Oregon,Smiles Dental - NE Portland,2013,1.0
24064,lodging,52001.0,Dubuque,Iowa,Holiday Inn Dubuque/Galena,2013,1.0
9945,dentist,97220.0,Portland,Oregon,Portland Emergency Dental,2013,1.0
9940,dentist,97230.0,Portland,Oregon,Gentle Dental,2013,4.0
9934,dentist,97201.0,Portland,Oregon,Permanente Dental Associates Pc,2013,5.0
23985,lodging,97520.0,Ashland,Oregon,Plaza Inns & Suites At Ashland Creek,2013,1.0
24174,lodging,83702.0,Boise,Idaho,Safari Inn-Downtown,2013,1.0
9797,dentist,22304.0,Alexandria,Virginia,Dental Implant Solutions of Alexandria VA,2013,1.0
9701,dentist,95020.0,Gilroy,California,Gardner South County Health Center,2013,1.0
9694,dentist,89074.0,Henderson,Nevada,Apple Dental Dr. Dan C. Paik DDS LTD,2013,1.0
24278,lodging,55416.0,Saint Louis Park,Minnesota,Valu Stay Inn,2013,1.0
9693,dentist,89074.0,Henderson,Nevada,Dan C. Paik DDS LTD Apple Dental,2013,1.0
9692,dentist,89074.0,Henderson,Nevada,Green Valley Dental Center,2013,1.0
9690,dentist,28805.0,Asheville,North Carolina,Asheville Family Dentistry- Dr's Callan and Allison White,2013,1.0
9685,dentist,28211.0,Charlotte,North Carolina,Art Dentistry: Martin Todd DDS,2013,1.0
9672,dentist,90604.0,Whittier,California,Betz Leslie R DDS,2013,1.0
9664,dentist,30324.0,Atlanta,Georgia,"Dr. Ryan M. Friedrich, DDS",2013,1.0
24298,lodging,55414.0,Minneapolis,Minnesota,University Inn,2013,1.0
9662,dentist,92861.0,Villa Park,California,"Jeffrey T. Jones, DDS",2013,1.0
9658,dentist,92586.0,Menifee,California,Sun City Medical Center,2013,1.0
24301,lodging,97062.0,Tualatin,Oregon,Century Hotel,2013,1.0
9655,dentist,85308.0,Glendale,Arizona,Paradise Dental Group: Shahram Karimi DMD,2013,1.0
24303,lodging,97015.0,Clackamas,Oregon,Clackamas Inn & Suites,2013,1.0
9649,dentist,92627.0,Costa Mesa,California,Gentle Dental,2013,3.0
9641,dentist,85234.0,Gilbert,Arizona,"Greenfield Family Dentistry, Bruce L. Herr, Jr., DDS",2013,1.0
24307,lodging,97015.0,Clackamas,Oregon,Comfort Suites,2013,1.0
9638,dentist,85234.0,Gilbert,Arizona,Pediatric Dental Specialist: Creech Joseph C DDS,2013,1.0
9702,dentist,24060.0,Blacksburg,Virginia,"Real Life Dental Care - Dr Damon Thompson, D.D.S.",2013,1.0
9802,dentist,21113.0,Odenton,Maryland,Piney Orchard Dental,2013,1.0
9704,dentist,95123.0,San Jose,California,Best Choice Dental,2013,1.0
9710,dentist,94022.0,Los Altos,California,"John B. McBirney, D.D.S.",2013,1.0
9786,dentist,95405.0,Santa Rosa,California,Vineyard Dental Group,2013,1.0
9784,dentist,95405.0,Santa Rosa,California,"Kelly A. Elward, DDS",2013,1.0
9779,dentist,94564.0,Pinole,California,"Vincent Lim, DDS",2013,1.0
9774,dentist,94523.0,Pleasant Hill,California,Pleasant Hill Dental Group,2013,1.0
24201,lodging,97403.0,Eugene,Oregon,Comfort Suites,2013,1.0
9768,dentist,94523.0,Pleasant Hill,California,"Ricardo M. Perez, DDS",2013,1.0
24204,lodging,97403.0,Eugene,Oregon,Best Western New Oregon Motel,2013,1.0
24209,lodging,97401.0,Eugene,Oregon,Timbers Motel,2013,1.0
9736,dentist,94611.0,Oakland,California,"Montclair Smile Design- Anne Becker, DDS",2013,4.0
24219,lodging,97701.0,Bend,Oregon,McMenamins Old St. Francis School,2013,1.0
9735,dentist,94611.0,Oakland,California,Montclair Dental Care,2013,4.0
24227,lodging,97701.0,Bend,Oregon,The Oxford Hotel,2013,1.0
9734,dentist,94611.0,Oakland,California,"W. Thomas Sharp, Jr, DDS",2013,1.0
24231,lodging,97401.0,Eugene,Oregon,Valley River Inn,2013,1.0
9732,dentist,94158.0,San Francisco,California,King St. Dental Wellness Center,2013,1.0
9731,dentist,94111.0,San Francisco,California,King St. Dental Wellness Center,2013,1.0
9727,dentist,94107.0,San Francisco,California,King St. Dental Wellness Center,2013,4.0
24259,lodging,97333.0,Corvallis,Oregon,Rodeway Inn Willamette River,2013,2.0
9712,dentist,94303.0,Palo Alto,California,Palo Alto Dental Wellness,2013,2.0
24265,lodging,55124.0,Apple Valley,Minnesota,AmericInn Hotel & Suites Apple Valley,2013,1.0
24311,lodging,97015.0,Clackamas,Oregon,Hampton Inn Portland/Clackamas,2013,1.0
23983,lodging,97520.0,Ashland,Oregon,Best Western Bard's Inn,2013,1.0
23979,lodging,97520.0,Ashland,Oregon,The McCall House,2013,1.0
23741,lodging,84101.0,Salt Lake City,Utah,Red Lion Hotel Salt Lake Downtown,2013,3.0
23744,lodging,84101.0,Salt Lake City,Utah,Royal Garden Inn,2013,3.0
10275,doctor,33021.0,Hollywood,Florida,"Dr. Peter M. Antevy, MD",2013,1.0
23749,lodging,84101.0,Salt Lake City,Utah,Sheraton Salt Lake City Hotel,2013,3.0
23756,lodging,84102.0,Salt Lake City,Utah,Anniversary Inn-Salt City,2013,4.0
23760,lodging,84101.0,Salt Lake City,Utah,Crystal Inn Salt Lake City Hotel & Suites,2013,3.0
23762,lodging,10036.0,New York,New York,Paramount Hotel,2013,1.0
23764,lodging,84101.0,Salt Lake City,Utah,Hampton Inn Salt Lake City-Downtown,2013,3.0
10273,doctor,33021.0,Hollywood,Florida,"Dr. Lance Cohen, MD",2013,1.0
23786,lodging,10024.0,New York,New York,The Belnord Hotel,2013,3.0
23791,lodging,10025.0,New York,New York,HI New York,2013,1.0
10271,doctor,33021.0,Hollywood,Florida,"Dr. Andrew C. Jones, MD",2013,1.0
10269,doctor,33021.0,Hollywood,Florida,"James D. Stern, M.D., F.A.C.S.",2013,1.0
10268,doctor,33145.0,Miami,Florida,Belkys Bravo Md Pediatrics,2013,1.0
10254,department_store,98409.0,Tacoma,Washington,Nordstrom Tacoma Mall,2013,1.0
10249,department_store,98662.0,Vancouver,Washington,Target,2013,1.0
23823,lodging,17701.0,Williamsport,Pennsylvania,Hampton Inn Williamsport-Downtown,2013,1.0
23824,lodging,17701.0,Williamsport,Pennsylvania,Holiday Inn Williamsport,2013,1.0
23825,lodging,17701.0,Williamsport,Pennsylvania,Holiday Inn Express & Suites Williamsport,2013,1.0
10277,doctor,33021.0,Hollywood,Florida,Center For Gastroenterology: Lamet Mark MD,2013,1.0
23826,lodging,17701.0,Williamsport,Pennsylvania,The Historic Genetti Hotel & Suites,2013,1.0
23732,lodging,10017.0,New York,New York,Library Hotel,2013,1.0
10291,doctor,33710.0,Saint Petersburg,Florida,Lifetime Vision Care,2013,1.0
23645,lodging,8817.0,Edison,New Jersey,Days Inn Edison,2013,2.0
23651,lodging,84095.0,South Jordan,Utah,Sleep Inn,2013,1.0
23653,lodging,84095.0,South Jordan,Utah,"Country Inn & Suites By Carlson, Salt Lake City South Towne, UT",2013,1.0
10343,doctor,32204.0,Jacksonville,Florida,Mayer George L MD,2013,1.0
10342,doctor,32204.0,Jacksonville,Florida,Saint Vincent's Medical Center-Pth,2013,1.0
23676,lodging,7302.0,Jersey City,New Jersey,Hyatt Regency Jersey City on the Hudson,2013,1.0
23677,lodging,84115.0,Salt Lake City,Utah,Ramada Limited Salt Lake City,2013,2.0
10324,doctor,77004.0,Houston,Texas,"Dr. Samuel F. Bean, MD",2013,2.0
10323,doctor,77004.0,Houston,Texas,Wilson Howard K MD,2013,2.0
23688,lodging,10003.0,New York,New York,"The Standard, East Village",2013,1.0
23691,lodging,7306.0,Jersey City,New Jersey,Ramada Jersey City,2013,1.0
10321,doctor,77004.0,Houston,Texas,Amer Zaheer Md,2013,2.0
10319,doctor,77004.0,Houston,Texas,"Jacqueline Vo, MD",2013,2.0
23696,lodging,84105.0,Salt Lake City,Utah,Wildflowers Bed & Breakfast,2013,2.0
10318,doctor,77030.0,Houston,Texas,The University of Texas MD Anderson Cancer Center,2013,1.0
23701,lodging,10003.0,New York,New York,Gramercy Park Hotel,2013,1.0
23708,lodging,10010.0,New York,New York,Gramercy Park Hotel,2013,5.0
23712,lodging,7030.0,Hoboken,New Jersey,W Hoboken,2013,1.0
23717,lodging,10010.0,New York,New York,Hotel Giraffe,2013,3.0
10279,doctor,33021.0,Hollywood,Florida,Cohen Brett MD,2013,1.0
23981,lodging,97520.0,Ashland,Oregon,Coolidge House Bed & Breakfast,2013,1.0
10246,department_store,97220.0,Portland,Oregon,Target,2013,1.0
10235,department_store,97266.0,Portland,Oregon,Walmart Supercenter,2013,5.0
10117,department_store,94066.0,San Bruno,California,Sears,2013,1.0
10116,department_store,94066.0,San Bruno,California,Target,2013,1.0
10113,department_store,94403.0,San Mateo,California,Macy's,2013,1.0
10111,department_store,94403.0,San Mateo,California,Nordstrom Hillsdale Shopping Center,2013,1.0
10104,department_store,94086.0,Sunnyvale,California,Macy's,2013,1.0
23940,lodging,60647.0,Chicago,Illinois,Ray's Bucktown Bed & Breakfast,2013,3.0
10099,department_store,95110.0,San Jose,California,Marshalls,2013,1.0
10093,department_store,95014.0,Cupertino,California,Target,2013,1.0
10090,department_store,95008.0,Campbell,California,Marshalls,2013,1.0
23944,lodging,60657.0,Chicago,Illinois,Days Inn Chicago,2013,1.0
23948,lodging,60614.0,Chicago,Illinois,The Willows Hotel,2013,1.0
23949,lodging,60657.0,Chicago,Illinois,The Willows Hotel,2013,1.0
23956,lodging,60657.0,Chicago,Illinois,City Suites Chicago,2013,1.0
10075,department_store,28208.0,Charlotte,North Carolina,Walmart Supercenter,2013,1.0
10060,department_store,30329.0,Atlanta,Georgia,Target,2013,1.0
10058,department_store,30324.0,Atlanta,Georgia,Target,2013,1.0
10040,department_store,75077.0,Highland Village,Texas,Walmart Supercenter,2013,1.0
23971,lodging,82240.0,Torrington,Wyoming,Americas Best Value Inn,2013,1.0
23972,lodging,2093.0,Wrentham,Massachusetts,Proctor Mansion Inn,2013,1.0
23930,lodging,60622.0,Chicago,Illinois,IHSP Chicago Hostel,2013,3.0
10240,department_store,97216.0,Portland,Oregon,Target,2013,7.0
10144,department_store,95818.0,Sacramento,California,Target,2013,1.0
23919,lodging,60611.0,Chicago,Illinois,Inn of Chicago,2013,1.0
23834,lodging,6511.0,New Haven,Connecticut,La Quinta Inn & Suites New Haven,2013,1.0
10230,department_store,97062.0,Tualatin,Oregon,T.J. Maxx,2013,1.0
23846,lodging,2540.0,Falmouth,Massachusetts,Beach Breeze Inn,2013,1.0
23854,lodging,52240.0,Iowa City,Iowa,Sheraton Iowa City Hotel,2013,1.0
23860,lodging,84321.0,Logan,Utah,Best Western Plus Weston Inn,2013,1.0
23861,lodging,84321.0,Logan,Utah,Days Inn & Suites Logan,2013,1.0
10217,department_store,97401.0,Eugene,Oregon,Macy's,2013,1.0
23865,lodging,6103.0,Hartford,Connecticut,Hartford Marriott Downtown,2013,1.0
23874,lodging,2903.0,Providence,Rhode Island,Wyndham Garden Providence,2013,2.0
10195,department_store,60603.0,Chicago,Illinois,Macy's,2013,1.0
23900,lodging,60603.0,Chicago,Illinois,The Silversmith Hotel,2013,1.0
10186,department_store,44118.0,Cleveland Heights,Ohio,Marshalls,2013,1.0
23912,lodging,60603.0,Chicago,Illinois,Hotel Burnham Chicago,2013,1.0
10173,department_store,96003.0,Redding,California,Macy's,2013,1.0
23915,lodging,60601.0,Chicago,Illinois,Hyatt Regency Chicago,2013,1.0
10171,department_store,8817.0,Edison,New Jersey,T.J. Maxx,2013,2.0
10169,department_store,80302.0,Boulder,Colorado,Target,2013,2.0
10168,department_store,80301.0,Boulder,Colorado,Target,2013,1.0
10160,department_store,8080.0,Mantua Township,New Jersey,Target,2013,1.0
10157,department_store,80110.0,Englewood,Colorado,Walmart Supercenter,2013,1.0
10363,doctor,85705.0,Tucson,Arizona,Cornerstone Health: Platt Shawn G DO,2013,1.0
24317,lodging,97034.0,Lake Oswego,Oregon,Lakeshore Inn,2013,2.0
24322,lodging,97223.0,Portland,Oregon,Shilo Inn,2013,1.0
9118,clothing_store,98125.0,Seattle,Washington,Value Village Thrift Store,2013,2.0
24653,lodging,97210.0,Portland,Oregon,Silver Cloud Inn - Portland,2013,8.0
24659,lodging,97210.0,Portland,Oregon,Holiday Inn Express & Suites Portland-Nw Downtown,2013,8.0
9103,clothing_store,98052.0,Redmond,Washington,Value Village Thrift Store,2013,1.0
9097,clothing_store,98007.0,Bellevue,Washington,Sports Authority Sporting Goods,2013,1.0
9094,clothing_store,98134.0,Seattle,Washington,C.C. Filson,2013,2.0
9086,clothing_store,98405.0,Tacoma,Washington,Northwest Costume,2013,1.0
9077,clothing_store,98685.0,Vancouver,Washington,The Bridal Arts Building,2013,3.0
24677,lodging,97217.0,Portland,Oregon,Patton Homes,2013,2.0
9071,clothing_store,97218.0,Portland,Oregon,Pendleton,2013,4.0
9067,clothing_store,97060.0,Troutdale,Oregon,Gap Outlet,2013,1.0
24683,lodging,97220.0,Portland,Oregon,Americas Best Value Inn & Suites,2013,1.0
24687,lodging,97218.0,Portland,Oregon,Hostess House Bed & Breakfast,2013,1.0
24692,lodging,97211.0,Portland,Oregon,McMenamins Kennedy School,2013,11.0
9063,clothing_store,97220.0,Portland,Oregon,Ross Dress for Less,2013,1.0
9058,clothing_store,97214.0,Portland,Oregon,Buffalo Exchange,2013,1.0
9051,clothing_store,97030.0,Gresham,Oregon,Old Navy,2013,1.0
9047,clothing_store,97030.0,Gresham,Oregon,Zumiez,2013,1.0
9043,clothing_store,97030.0,Gresham,Oregon,Men’s Wearhouse,2013,1.0
24643,lodging,97124.0,Hillsboro,Oregon,The Orenco Hotel,2013,1.0
24706,lodging,97220.0,Portland,Oregon,Residence Inn Portland Airport at Cascade Station,2013,1.0
9133,convenience_store,96734.0,Kailua,Hawaii,Walgreens,2013,1.0
9147,convenience_store,77551.0,Galveston,Texas,Walgreens,2013,1.0
9233,convenience_store,73120.0,The Village,Oklahoma,7-Eleven,2013,1.0
9214,convenience_store,90604.0,Whittier,California,7-Eleven,2013,1.0
9207,convenience_store,90806.0,Long Beach,California,Walgreens,2013,1.0
9206,convenience_store,90804.0,Long Beach,California,Walgreens,2013,1.0
9202,convenience_store,92586.0,Menifee,California,Walgreens,2013,1.0
24600,lodging,97220.0,Portland,Oregon,Comfort Inn,2013,1.0
9197,convenience_store,85251.0,Scottsdale,Arizona,Walgreens,2013,1.0
24605,lodging,97232.0,Portland,Oregon,Courtyard Portland Downtown/Convention Center,2013,10.0
9195,convenience_store,85257.0,Scottsdale,Arizona,Walgreens,2013,1.0
9190,convenience_store,85225.0,Chandler,Arizona,Circle K,2013,1.0
24611,lodging,97227.0,Portland,Oregon,Crowne Plaza Portland-Downtown Conv Ctr,2013,1.0
24616,lodging,97232.0,Portland,Oregon,Crowne Plaza Portland-Downtown Conv Ctr,2013,9.0
9177,convenience_store,85737.0,Oro Valley,Arizona,Giant,2013,1.0
24623,lodging,97232.0,Portland,Oregon,Shilo Inn,2013,9.0
9167,convenience_store,78753.0,Austin,Texas,Walgreens,2013,1.0
9163,convenience_store,32204.0,Jacksonville,Florida,Walgreens,2013,1.0
24627,lodging,97220.0,Portland,Oregon,Days Inn Portland- Airport,2013,1.0
9149,convenience_store,77550.0,Galveston,Texas,Walgreens,2013,1.0
24634,lodging,97232.0,Portland,Oregon,Banfield Value Inn,2013,1.0
9135,convenience_store,33125.0,Miami,Florida,Walgreens,2013,1.0
24593,lodging,97232.0,Portland,Oregon,Quality Inn Downtown Convention Center,2013,3.0
24707,lodging,97220.0,Portland,Oregon,Embassy Suites by Hilton Portland Airport,2013,1.0
24720,lodging,98661.0,Vancouver,Washington,Homewood Suites by Hilton Vancouver-Portland,2013,1.0
24807,lodging,98003.0,Federal Way,Washington,Econo Lodge,2013,2.0
8977,clothing_store,48843.0,Howell,Michigan,Pur-SE,2013,1.0
8968,clothing_store,49008.0,Kalamazoo,Michigan,Book Store,2013,1.0
24811,lodging,98158.0,SeaTac,Washington,Crowne Plaza Seattle Airport,2013,1.0
24813,lodging,98158.0,SeaTac,Washington,Rodeway Inn,2013,1.0
24815,lodging,98158.0,SeaTac,Washington,Seatac Inn and Airport Parking,2013,1.0
24822,lodging,98106.0,Seattle,Washington,Duwamishco Housing,2013,2.0
8953,clothing_store,60647.0,Chicago,Illinois,Gap Outlet,2013,1.0
8952,clothing_store,12401.0,Kingston,New York,Ulster Uniform Services Inc,2013,1.0
24831,lodging,98104.0,Seattle,Washington,Panama Hotel,2013,2.0
8951,clothing_store,2780.0,Taunton,Massachusetts,Victoria's Secret & PINK,2013,1.0
24838,lodging,98104.0,Seattle,Washington,The Arctic Club Seattle - a DoubleTree by Hilton Hotel,2013,8.0
8950,clothing_store,2780.0,Taunton,Massachusetts,Bath & Body Works,2013,1.0
24852,lodging,98101.0,Seattle,Washington,Executive Hotel Pacific Seattle,2013,9.0
8918,clothing_store,84107.0,Murray,Utah,Wright Costume & Dancewear Inc,2013,1.0
8915,clothing_store,96003.0,Redding,California,Buckle,2013,1.0
8913,clothing_store,18901.0,Doylestown,Pennsylvania,Ventresca Ltd,2013,1.0
24860,lodging,98004.0,Bellevue,Washington,Hilton Bellevue,2013,1.0
24869,lodging,98101.0,Seattle,Washington,"Fairmont Olympic Hotel, Seattle",2013,10.0
